subj,ability,face,fame,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
D14,devprop,N17,novel,B,97,1481,TRUE,s004,-0.015625,0.065498,-0.35514,<undefined>,0.09235,-0.067901,-0.048753,0.31429,<undefined>,0.51786,0.41236,-0.30865,-0.042342,0.19352,0.35714
D15,devprop,N17,novel,B,39,984,TRUE,s005,-0.3125,-0.27934,-0.36207,0.09235,<undefined>,-0.29012,-0.26087,-0.33736,<undefined>,0.18301,-0.067568,-0.15625,-0.36207,-0.090909,0.11538
D16,devprop,N17,novel,B,17,4196,TRUE,s006,0.21605,0.1358,-0.17072,-0.067901,-0.29012,<undefined>,-0.046205,-0.012346,<undefined>,-0.12346,0.046387,-0.35079,-0.079188,-0.013041,-0.10793
D17,devprop,N17,novel,B,45,2499,TRUE,s007,0.18907,-0.12085,0.16304,-0.048753,-0.26087,-0.046205,<undefined>,0.045983,<undefined>,-0.22826,0.1413,-0.097826,0.20652,0.22112,-0.021739
D18,devprop,N17,novel,B,43,1931,TRUE,s008,0.20983,0.23341,-0.23624,0.31429,-0.33736,-0.012346,0.045983,<undefined>,<undefined>,0.076923,0.16082,-0.17069,-0.05235,-0.060049,0.18609
D90,devprop,N17,novel,B,6,968,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N17,novel,B,146,1016,TRUE,s010,-0.14844,-0.076923,-0.56254,0.51786,0.18301,-0.12346,-0.22826,0.076923,<undefined>,<undefined>,0.18919,-0.47479,-0.1059,0.034091,0.13462
D92,devprop,N17,novel,B,132,2103,TRUE,s011,0.044424,0.0030925,0.023186,0.41236,-0.067568,0.046387,0.1413,0.16082,<undefined>,0.18919,<undefined>,-0.087639,0.074523,0.25423,0.14865
D93,devprop,N17,novel,B,71,836,TRUE,s012,-0.19531,-0.42549,0.10345,-0.30865,-0.15625,-0.35079,-0.097826,-0.17069,<undefined>,-0.47479,-0.087639,<undefined>,-0.52214,-0.18928,-0.24613
D94,devprop,N17,novel,B,87,1524,TRUE,s013,0.097771,-0.23141,0.017749,-0.042342,-0.36207,-0.079188,0.20652,-0.05235,<undefined>,-0.1059,0.074523,-0.52214,<undefined>,0.28799,-0.13151
D95,devprop,N17,novel,B,29,2178,TRUE,s014,0.13036,-0.11075,0.056818,0.19352,-0.090909,-0.013041,0.22112,-0.060049,<undefined>,0.034091,0.25423,-0.18928,0.28799,<undefined>,-0.033756
D96,devprop,N17,novel,B,75,1431,TRUE,s015,-0.0625,-0.072964,-0.31229,0.35714,0.11538,-0.10793,-0.021739,0.18609,<undefined>,0.13462,0.14865,-0.24613,-0.13151,-0.033756,<undefined>
D06,devprop,N17,novel,C,11,1299,TRUE,s001,<undefined>,-0.24725,-0.27856,0.083579,0.525,-0.21108,-0.20601,0.17647,0.10714,0.31481,-0.078567,-0.43211,-0.40784,-0.15854,0.15625
D08,devprop,N17,novel,C,39,4728,TRUE,s002,-0.24725,<undefined>,-0.40643,-0.26374,-0.23077,-0.048346,0.13187,0.049451,-0.13736,-0.065934,-0.15557,-0.43956,-0.37174,-0.25353,-0.027473
D13,devprop,N17,novel,C,94,1261,TRUE,s003,-0.27856,-0.40643,<undefined>,-0.2236,-0.42911,-0.1665,-0.16916,-0.40081,-0.53212,-0.46823,-0.029752,0.17308,-0.14395,0.060976,-0.21025
D14,devprop,N17,novel,C,107,822,TRUE,s004,0.083579,-0.26374,-0.2236,<undefined>,0.15789,-0.11207,-0.10526,0.036981,0.044906,0.1762,0.085716,-0.50331,0.24121,-0.14807,0.16429
D15,devprop,N17,novel,C,118,1142,TRUE,s005,0.525,-0.23077,-0.42911,0.15789,<undefined>,-0.12931,-0.19298,0.22059,0.125,0.40741,-0.036901,-0.38493,-0.19247,-0.10766,0.10938
D16,devprop,N17,novel,C,86,3045,TRUE,s006,-0.21108,-0.048346,-0.1665,-0.11207,-0.12931,<undefined>,0.28326,0.10345,-0.086207,0.060345,-0.073149,-0.28152,-0.20542,0.021679,0
D17,devprop,N17,novel,C,92,3205,TRUE,s007,-0.20601,0.13187,-0.16916,-0.10526,-0.19298,0.28326,<undefined>,0.13158,-0.061404,0.070175,-0.033583,-0.18271,-0.10225,-0.14762,0.04386
D18,devprop,N17,novel,C,117,1679,TRUE,s008,0.17647,0.049451,-0.40081,0.036981,0.22059,0.10345,0.13158,<undefined>,0.5,0.42647,-0.02022,-0.48443,-0.29073,-0.15782,0.33362
D90,devprop,N17,novel,C,4,1527,TRUE,s009,0.10714,-0.13736,-0.53212,0.044906,0.125,-0.086207,-0.061404,0.5,<undefined>,0.26786,-0.094839,-0.50201,-0.37141,-0.16864,0.19822
D91,devprop,N17,novel,C,40,1316,TRUE,s010,0.31481,-0.065934,-0.46823,0.1762,0.40741,0.060345,0.070175,0.42647,0.26786,<undefined>,0.00040885,-0.48039,-0.23647,-0.11358,0.33349
D92,devprop,N17,novel,C,29,2266,TRUE,s011,-0.078567,-0.15557,-0.029752,0.085716,-0.036901,-0.073149,-0.033583,-0.02022,-0.094839,0.00040885,<undefined>,-0.041667,0.011915,0.10802,0.1139
D93,devprop,N17,novel,C,58,900,TRUE,s012,-0.43211,-0.43956,0.17308,-0.50331,-0.38493,-0.28152,-0.18271,-0.48443,-0.50201,-0.48039,-0.041667,<undefined>,-0.74452,-0.058883,-0.34865
D94,devprop,N17,novel,C,146,824,TRUE,s013,-0.40784,-0.37174,-0.14395,0.24121,-0.19247,-0.20542,-0.10225,-0.29073,-0.37141,-0.23647,0.011915,-0.74452,<undefined>,-0.24564,-0.23882
D95,devprop,N17,novel,C,151,2011,TRUE,s014,-0.15854,-0.25353,0.060976,-0.14807,-0.10766,0.021679,-0.14762,-0.15782,-0.16864,-0.11358,0.10802,-0.058883,-0.24564,<undefined>,-0.058524
D96,devprop,N17,novel,C,46,1744,TRUE,s015,0.15625,-0.027473,-0.21025,0.16429,0.10938,0,0.04386,0.33362,0.19822,0.33349,0.1139,-0.34865,-0.23882,-0.058524,<undefined>
D06,devprop,N17,novel,D,75,2422,TRUE,s001,<undefined>,-0.138,-0.095238,0.5035,-0.22855,0.043839,0.064172,0.00030664,-0.045455,-0.073696,0.10261,-0.41232,-0.21752,-0.2313,0.0528
D08,devprop,N17,novel,D,80,2981,TRUE,s002,-0.138,<undefined>,-0.094888,-0.10688,0.0089286,-0.12933,0.23547,-0.3485,-0.35408,-0.22295,0.017857,-0.16071,-0.25893,0.052646,-0.022516
D13,devprop,N17,novel,D,38,4276,TRUE,s003,-0.095238,-0.094888,<undefined>,-0.025677,-0.30357,-0.27177,0.10034,-0.25401,-0.39081,-0.31939,-0.25,-0.41667,-0.29167,-0.30442,-0.35612
D14,devprop,N17,novel,D,102,2457,TRUE,s004,0.5035,-0.10688,-0.025677,<undefined>,-0.16327,-0.084834,0.071435,0.066968,-0.059474,-0.091837,-0.05102,-0.35714,-0.20408,-0.12896,-0.016949
D15,devprop,N17,novel,D,95,1152,TRUE,s005,-0.22855,0.0089286,-0.30357,-0.16327,<undefined>,-0.14165,0.018182,-0.45312,-0.29545,-0.16615,-0.05656,-0.49845,-0.47368,-0.32074,-0.064889
D16,devprop,N17,novel,D,94,1379,TRUE,s006,0.043839,-0.12933,-0.27177,-0.084834,-0.14165,<undefined>,-0.15455,-0.26979,0.055964,0.10774,0.28243,-0.037479,0.13572,-0.20195,-0.066343
D17,devprop,N17,novel,D,14,3420,TRUE,s007,0.064172,0.23547,0.10034,0.071435,0.018182,-0.15455,<undefined>,-0.23734,-0.20909,-0.17273,0.0090909,-0.27117,-0.18182,-0.0042974,0.094674
D18,devprop,N17,novel,D,92,4795,TRUE,s008,0.00030664,-0.3485,-0.25401,0.066968,-0.45312,-0.26979,-0.23734,<undefined>,-0.17708,-0.30893,-0.31472,-0.47886,-0.36012,-0.31814,-0.010263
D90,devprop,N17,novel,D,10,1216,TRUE,s009,-0.045455,-0.35408,-0.39081,-0.059474,-0.29545,0.055964,-0.20909,-0.17708,<undefined>,0,-0.054393,-0.52529,-0.11687,-0.23973,-0.11017
D91,devprop,N17,novel,D,54,844,TRUE,s010,-0.073696,-0.22295,-0.31939,-0.091837,-0.16615,0.10774,-0.17273,-0.30893,0,<undefined>,-0.038462,-0.64461,0.21504,-0.19863,-0.1891
D92,devprop,N17,novel,D,77,1493,TRUE,s011,0.10261,0.017857,-0.25,-0.05102,-0.05656,0.28243,0.0090909,-0.31472,-0.054393,-0.038462,<undefined>,-0.063725,-0.25,-0.17221,-0.14938
D93,devprop,N17,novel,D,114,912,TRUE,s012,-0.41232,-0.16071,-0.41667,-0.35714,-0.49845,-0.037479,-0.27117,-0.47886,-0.52529,-0.64461,-0.063725,<undefined>,-0.71427,-0.23973,-0.31476
D94,devprop,N17,novel,D,96,909,TRUE,s013,-0.21752,-0.25893,-0.29167,-0.20408,-0.47368,0.13572,-0.18182,-0.36012,-0.11687,0.21504,-0.25,-0.71427,<undefined>,-0.23288,-0.32033
D95,devprop,N17,novel,D,147,3674,TRUE,s014,-0.2313,0.052646,-0.30442,-0.12896,-0.32074,-0.20195,-0.0042974,-0.31814,-0.23973,-0.19863,-0.17221,-0.23973,-0.23288,<undefined>,-0.16536
D96,devprop,N17,novel,D,11,3127,TRUE,s015,0.0528,-0.022516,-0.35612,-0.016949,-0.064889,-0.066343,0.094674,-0.010263,-0.11017,-0.1891,-0.14938,-0.31476,-0.32033,-0.16536,<undefined>
D06,devprop,N18,novel,A,97,3486,TRUE,s001,<undefined>,0.019473,0.19014,<undefined>,-0.1371,<undefined>,0.34563,0.30946,<undefined>,0.12903,0.29448,-0.20968,-0.084321,<undefined>,<undefined>
D08,devprop,N18,novel,A,15,5229,TRUE,s002,0.019473,<undefined>,-0.099035,<undefined>,-0.24254,<undefined>,-0.13122,-0.16562,<undefined>,-0.16812,0.043499,-0.44018,-0.35588,<undefined>,<undefined>
D13,devprop,N18,novel,A,146,3684,TRUE,s003,0.19014,-0.099035,<undefined>,<undefined>,-0.21127,<undefined>,0.19276,0.11268,<undefined>,0.035211,0.18343,-0.24648,0,<undefined>,<undefined>
D14,devprop,N18,novel,A,18,2818,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,N18,novel,A,74,1290,TRUE,s005,-0.1371,-0.24254,-0.21127,<undefined>,<undefined>,<undefined>,-0.11765,-0.061224,<undefined>,0.11152,-0.08,-0.10271,-0.074074,<undefined>,<undefined>
D16,devprop,N18,novel,A,50,4759,FALSE,s006,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D17,devprop,N18,novel,A,110,3011,TRUE,s007,0.34563,-0.13122,0.19276,<undefined>,-0.11765,<undefined>,<undefined>,0.24202,<undefined>,0.013168,0.12781,-0.14706,0.065552,<undefined>,<undefined>
D18,devprop,N18,novel,A,46,2406,TRUE,s008,0.30946,-0.16562,0.11268,<undefined>,-0.061224,<undefined>,0.24202,<undefined>,<undefined>,0.18893,0.060196,-0.13265,0.14286,<undefined>,<undefined>
D90,devprop,N18,novel,A,61,1948,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N18,novel,A,37,1864,TRUE,s010,0.12903,-0.16812,0.035211,<undefined>,0.11152,<undefined>,0.013168,0.18893,<undefined>,<undefined>,0.033333,-0.14563,0.097222,<undefined>,<undefined>
D92,devprop,N18,novel,A,55,3910,TRUE,s011,0.29448,0.043499,0.18343,<undefined>,-0.08,<undefined>,0.12781,0.060196,<undefined>,0.033333,<undefined>,-0.26,-0.11866,<undefined>,<undefined>
D93,devprop,N18,novel,A,90,936,TRUE,s012,-0.20968,-0.44018,-0.24648,<undefined>,-0.10271,<undefined>,-0.14706,-0.13265,<undefined>,-0.14563,-0.26,<undefined>,-0.16031,<undefined>,<undefined>
D94,devprop,N18,novel,A,26,1452,TRUE,s013,-0.084321,-0.35588,0,<undefined>,-0.074074,<undefined>,0.065552,0.14286,<undefined>,0.097222,-0.11866,-0.16031,<undefined>,<undefined>,<undefined>
D95,devprop,N18,novel,A,145,2814,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,N18,novel,A,79,3080,FALSE,s015,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D06,devprop,N18,novel,B,102,5229,TRUE,s001,<undefined>,0.21025,-0.089434,-0.097826,-0.32609,<undefined>,0.033541,-0.065217,<undefined>,0.046276,<undefined>,-0.32065,0.059783,-0.016304,<undefined>
D08,devprop,N18,novel,B,138,3513,TRUE,s002,0.21025,<undefined>,-0.1941,0.082144,-0.34789,<undefined>,-0.064266,0.088235,<undefined>,0.24265,<undefined>,-0.36386,0.044334,-0.1418,<undefined>
D13,devprop,N18,novel,B,19,2691,TRUE,s003,-0.089434,-0.1941,<undefined>,-0.21698,-0.46226,<undefined>,-0.089206,-0.31132,<undefined>,-0.082843,<undefined>,-0.39623,0.0064744,0.10081,<undefined>
D14,devprop,N18,novel,B,136,1716,TRUE,s004,-0.097826,0.082144,-0.21698,<undefined>,-0.12722,<undefined>,-0.033333,0.34375,<undefined>,0.12883,<undefined>,-0.32498,0.080328,0.10391,<undefined>
D15,devprop,N18,novel,B,7,921,TRUE,s005,-0.32609,-0.34789,-0.46226,-0.12722,<undefined>,<undefined>,-0.14444,-0.035702,<undefined>,-0.24675,<undefined>,-0.011204,-0.13046,-0.20952,<undefined>
D16,devprop,N18,novel,B,146,5723,FALSE,s006,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D17,devprop,N18,novel,B,94,2422,TRUE,s007,0.033541,-0.064266,-0.089206,-0.033333,-0.14444,<undefined>,<undefined>,0.063181,<undefined>,-0.18182,<undefined>,-0.13333,0.033158,0.10572,<undefined>
D18,devprop,N18,novel,B,102,1480,TRUE,s008,-0.065217,0.088235,-0.31132,0.34375,-0.035702,<undefined>,0.063181,<undefined>,<undefined>,0.11818,<undefined>,-0.46854,-0.11561,-0.14282,<undefined>
D90,devprop,N18,novel,B,150,1045,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N18,novel,B,94,2721,TRUE,s010,0.046276,0.24265,-0.082843,0.12883,-0.24675,<undefined>,-0.18182,0.11818,<undefined>,<undefined>,<undefined>,-0.43766,0.16417,-0.0075312,<undefined>
D92,devprop,N18,novel,B,80,2647,FALSE,s011,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D93,devprop,N18,novel,B,70,928,TRUE,s012,-0.32065,-0.36386,-0.39623,-0.32498,-0.011204,<undefined>,-0.13333,-0.46854,<undefined>,-0.43766,<undefined>,<undefined>,-0.18868,-0.10346,<undefined>
D94,devprop,N18,novel,B,22,3012,TRUE,s013,0.059783,0.044334,0.0064744,0.080328,-0.13046,<undefined>,0.033158,-0.11561,<undefined>,0.16417,<undefined>,-0.18868,<undefined>,0.09434,<undefined>
D95,devprop,N18,novel,B,84,1737,TRUE,s014,-0.016304,-0.1418,0.10081,0.10391,-0.20952,<undefined>,0.10572,-0.14282,<undefined>,-0.0075312,<undefined>,-0.10346,0.09434,<undefined>,<undefined>
D96,devprop,N18,novel,B,138,1826,FALSE,s015,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D06,devprop,N18,novel,C,104,2681,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,N18,novel,C,122,3030,TRUE,s002,<undefined>,<undefined>,0.071827,-0.02799,-0.17,-0.13369,-0.20941,0.22035,-0.023137,0.12,<undefined>,-0.42,-0.099411,-0.15142,0.23172
D13,devprop,N18,novel,C,59,3665,TRUE,s003,<undefined>,0.071827,<undefined>,-0.13531,-0.29385,-0.081529,-0.19621,0.37849,-0.18273,-0.11111,<undefined>,-0.44444,-0.26348,-0.17756,-0.061309
D14,devprop,N18,novel,C,120,1650,TRUE,s004,<undefined>,-0.02799,-0.13531,<undefined>,0.030303,0.16406,-0.46408,-0.12896,0.078357,0.11126,<undefined>,-0.5251,0.093509,-0.12787,0.19697
D15,devprop,N18,novel,C,131,1036,TRUE,s005,<undefined>,-0.17,-0.29385,0.030303,<undefined>,-0.20826,-0.17836,-0.23288,0.30435,0.026348,<undefined>,-0.31344,0.13619,-0.04878,0.083333
D16,devprop,N18,novel,C,40,3436,TRUE,s006,<undefined>,-0.13369,-0.081529,0.16406,-0.20826,<undefined>,-0.31717,0.046972,-0.06116,-0.1471,<undefined>,-0.4375,-0.0625,-0.097311,-0.078125
D17,devprop,N18,novel,C,120,1939,TRUE,s007,<undefined>,-0.20941,-0.19621,-0.46408,-0.17836,-0.31717,<undefined>,0.0047006,0.043278,-0.22815,<undefined>,-0.40938,-0.014286,0.13451,-0.013445
D18,devprop,N18,novel,C,30,3605,TRUE,s008,<undefined>,0.22035,0.37849,-0.12896,-0.23288,0.046972,0.0047006,<undefined>,-0.09589,-0.075342,<undefined>,-0.41781,-0.13913,-0.07044,0.061644
D90,devprop,N18,novel,C,107,2152,TRUE,s009,<undefined>,-0.023137,-0.18273,0.078357,0.30435,-0.06116,0.043278,-0.09589,<undefined>,0.096431,<undefined>,-0.3441,-0.024755,0.014287,0.29477
D91,devprop,N18,novel,C,145,1572,TRUE,s010,<undefined>,0.12,-0.11111,0.11126,0.026348,-0.1471,-0.22815,-0.075342,0.096431,<undefined>,<undefined>,-0.4375,0.17233,-0.15435,0.3125
D92,devprop,N18,novel,C,63,4177,FALSE,s011,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D93,devprop,N18,novel,C,55,999,TRUE,s012,<undefined>,-0.42,-0.44444,-0.5251,-0.31344,-0.4375,-0.40938,-0.41781,-0.3441,-0.4375,<undefined>,<undefined>,-0.36667,-0.41254,-0.3
D94,devprop,N18,novel,C,54,1473,TRUE,s013,<undefined>,-0.099411,-0.26348,0.093509,0.13619,-0.0625,-0.014286,-0.13913,-0.024755,0.17233,<undefined>,-0.36667,<undefined>,0.17282,-0.19093
D95,devprop,N18,novel,C,8,2043,TRUE,s014,<undefined>,-0.15142,-0.17756,-0.12787,-0.04878,-0.097311,0.13451,-0.07044,0.014287,-0.15435,<undefined>,-0.41254,0.17282,<undefined>,-0.0055591
D96,devprop,N18,novel,C,114,1820,TRUE,s015,<undefined>,0.23172,-0.061309,0.19697,0.083333,-0.078125,-0.013445,0.061644,0.29477,0.3125,<undefined>,-0.3,-0.19093,-0.0055591,<undefined>
D06,devprop,N18,novel,D,108,2224,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,N18,novel,D,93,1448,TRUE,s002,<undefined>,<undefined>,0.18293,-0.12712,0,-0.13415,<undefined>,-0.30609,<undefined>,-0.012771,<undefined>,-0.40385,-0.11765,<undefined>,-0.10549
D13,devprop,N18,novel,D,129,2015,TRUE,s003,<undefined>,0.18293,<undefined>,-0.083042,-0.15854,-0.014975,<undefined>,-0.39371,<undefined>,-0.20487,<undefined>,-0.097561,0.15693,<undefined>,-0.079089
D14,devprop,N18,novel,D,52,3040,TRUE,s004,<undefined>,-0.12712,-0.083042,<undefined>,-0.19492,0.067073,<undefined>,0.15254,<undefined>,0.24576,<undefined>,-0.22034,0.08236,<undefined>,-0.10701
D15,devprop,N18,novel,D,83,899,TRUE,s005,<undefined>,0,-0.15854,-0.19492,<undefined>,-0.28049,<undefined>,-0.34937,<undefined>,-0.10075,<undefined>,-0.47855,-0.29769,<undefined>,-0.062843
D16,devprop,N18,novel,D,37,5100,TRUE,s006,<undefined>,-0.13415,-0.014975,0.067073,-0.28049,<undefined>,<undefined>,0.018293,<undefined>,-0.085366,<undefined>,-0.35261,0.12527,<undefined>,-0.11585
D17,devprop,N18,novel,D,65,5336,FALSE,s007,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D18,devprop,N18,novel,D,107,1775,TRUE,s008,<undefined>,-0.30609,-0.39371,0.15254,-0.34937,0.018293,<undefined>,<undefined>,<undefined>,0.27896,<undefined>,-0.47304,-0.34516,<undefined>,0.20777
D90,devprop,N18,novel,D,84,1712,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N18,novel,D,116,2041,TRUE,s010,<undefined>,-0.012771,-0.20487,0.24576,-0.10075,-0.085366,<undefined>,0.27896,<undefined>,<undefined>,<undefined>,-0.45337,-0.16176,<undefined>,-0.019543
D92,devprop,N18,novel,D,113,4051,FALSE,s011,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D93,devprop,N18,novel,D,133,994,TRUE,s012,<undefined>,-0.40385,-0.097561,-0.22034,-0.47855,-0.35261,<undefined>,-0.47304,<undefined>,-0.45337,<undefined>,<undefined>,-0.25735,<undefined>,-0.17941
D94,devprop,N18,novel,D,18,3451,TRUE,s013,<undefined>,-0.11765,0.15693,0.08236,-0.29769,0.12527,<undefined>,-0.34516,<undefined>,-0.16176,<undefined>,-0.25735,<undefined>,<undefined>,-0.22794
D95,devprop,N18,novel,D,57,3703,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,N18,novel,D,107,1440,TRUE,s015,<undefined>,-0.10549,-0.079089,-0.10701,-0.062843,-0.11585,<undefined>,0.20777,<undefined>,-0.019543,<undefined>,-0.17941,-0.22794,<undefined>,<undefined>
D06,devprop,N19,novel,A,54,2507,TRUE,s001,<undefined>,-0.24726,0.080798,0.29302,0.01087,-0.11702,0.15217,-0.12944,<undefined>,0.45839,0.55,-0.097826,-0.15031,0.022059,-0.071078
D08,devprop,N19,novel,A,6,4791,TRUE,s002,-0.24726,<undefined>,-0.074155,-0.073555,-0.35531,-0.1541,-0.21793,0.029647,<undefined>,-0.27279,-0.25532,-0.37766,-0.35714,-0.26656,-0.027195
D13,devprop,N19,novel,A,45,2869,TRUE,s003,0.080798,-0.074155,<undefined>,0.04902,-0.14359,-0.02902,0.14089,-0.11265,<undefined>,0.17858,0.024061,-0.16379,-0.15788,0.070445,0.15596
D14,devprop,N19,novel,A,24,2346,TRUE,s004,0.29302,-0.073555,0.04902,<undefined>,-0.23921,0.10106,-0.07598,0.17518,<undefined>,0.051993,0.1893,-0.28692,-0.24588,-0.14466,0.026027
D15,devprop,N19,novel,A,77,1421,TRUE,s005,0.01087,-0.35531,-0.14359,-0.23921,<undefined>,-0.25,-0.083333,-0.32874,<undefined>,0.26829,-0.19857,0.16,-0.33657,0.030303,-0.18044
D16,devprop,N19,novel,A,72,5913,TRUE,s006,-0.11702,-0.1541,-0.02902,0.10106,-0.25,<undefined>,-0.0051626,0.20943,<undefined>,-0.17522,-0.0022681,-0.29255,-0.23936,-0.095588,0.066724
D17,devprop,N19,novel,A,93,2232,TRUE,s007,0.15217,-0.21793,0.14089,-0.07598,-0.083333,-0.0051626,<undefined>,-0.3273,<undefined>,0.15476,0.13905,-0.059524,0.10714,0.18096,-0.051354
D18,devprop,N19,novel,A,120,3997,TRUE,s008,-0.12944,0.029647,-0.11265,0.17518,-0.32874,0.20943,-0.3273,<undefined>,<undefined>,-0.22534,-0.1273,-0.4757,-0.42659,-0.33051,-0.080094
D90,devprop,N19,novel,A,19,1330,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N19,novel,A,8,2036,TRUE,s010,0.45839,-0.27279,0.17858,0.051993,0.26829,-0.17522,0.15476,-0.22534,<undefined>,<undefined>,0.14453,-0.04878,-0.17073,0.1892,-0.014618
D92,devprop,N19,novel,A,87,3165,TRUE,s011,0.55,-0.25532,0.024061,0.1893,-0.19857,-0.0022681,0.13905,-0.1273,<undefined>,0.14453,<undefined>,-0.175,-0.16928,-0.046895,-0.035364
D93,devprop,N19,novel,A,84,847,TRUE,s012,-0.097826,-0.37766,-0.16379,-0.28692,0.16,-0.29255,-0.059524,-0.4757,<undefined>,-0.04878,-0.175,<undefined>,-0.095238,0.060606,-0.27976
D94,devprop,N19,novel,A,13,1047,TRUE,s013,-0.15031,-0.35714,-0.15788,-0.24588,-0.33657,-0.23936,0.10714,-0.42659,<undefined>,-0.17073,-0.16928,-0.095238,<undefined>,0.15671,-0.22517
D95,devprop,N19,novel,A,143,1644,TRUE,s014,0.022059,-0.26656,0.070445,-0.14466,0.030303,-0.095588,0.18096,-0.33051,<undefined>,0.1892,-0.046895,0.060606,0.15671,<undefined>,-0.088089
D96,devprop,N19,novel,A,159,4498,TRUE,s015,-0.071078,-0.027195,0.15596,0.026027,-0.18044,0.066724,-0.051354,-0.080094,<undefined>,-0.014618,-0.035364,-0.27976,-0.22517,-0.088089,<undefined>
D06,devprop,N19,novel,B,62,2255,TRUE,s001,<undefined>,-0.14448,0.084622,0.32335,-0.12368,-0.058824,0.15143,<undefined>,0,-0.19423,0.11989,0.063068,-0.091284,-0.091534,-0.12552
D08,devprop,N19,novel,B,61,5906,TRUE,s002,-0.14448,<undefined>,-0.097635,-0.044304,-0.32911,-0.15058,-0.13561,<undefined>,-0.33308,0.0065154,0.061492,-0.27848,-0.3481,0.083424,0.10868
D13,devprop,N19,novel,B,110,4025,TRUE,s003,0.084622,-0.097635,<undefined>,0.071613,-0.23278,0.1,0.24359,<undefined>,-0.20403,-0.24082,0.31888,-0.1859,-0.17949,-0.081638,-0.19614
