subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
D16,devprop,F14,famous,B,68,7606,TRUE,s006,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,x,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D17,devprop,F14,famous,B,103,2765,FALSE,s007,x,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D18,devprop,F14,famous,B,15,1985,FALSE,s008,x,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D90,devprop,F14,famous,B,98,944,TRUE,s009,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,x,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D91,devprop,F14,famous,B,81,3068,FALSE,s010,x,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D92,devprop,F14,famous,B,46,1770,TRUE,s011,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,x,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D93,devprop,F14,famous,B,1,2294,FALSE,s012,x,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D94,devprop,F14,famous,B,156,2086,TRUE,s013,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,x,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D95,devprop,F14,famous,B,94,3710,FALSE,s014,x,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB
D96,devprop,F14,famous,B,35,2666,TRUE,s015,cAcAcAcAcAdBdBdAdAdAdAeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdAdAdAdAdAdAdAdAdAeBeBeB,x,x,x,x,dBdBdBdBdBdBdBeBeBeBeBeBeBcAcAcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdAdAdAdAdBdBdAdAdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAaBaBaBaBaBaBaBaBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbBbBbBbBbBbBbBbBbBbBaBaBaBaB,x,x,eBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcA,x,dBdBdBcBcBcBcBcBcBcBcBcBcBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBcAcAcA,x,dAdAdAdBdBdBdBdBdBcCcCcCcCcCcCcCcCcBcBcBcBeBeBeBeBeBeBeBeBeBcCcCcCcCcCcCcCcCcCcAcAcA,x,x
D06,devprop,F14,famous,C,36,1764,FALSE,s001,x,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D08,devprop,F14,famous,C,159,4706,TRUE,s002,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D13,devprop,F14,famous,C,64,1603,FALSE,s003,x,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D14,devprop,F14,famous,C,6,2227,FALSE,s004,x,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D15,devprop,F14,famous,C,112,1460,FALSE,s005,x,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D16,devprop,F14,famous,C,155,6565,TRUE,s006,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,x,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D17,devprop,F14,famous,C,27,3599,FALSE,s007,x,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D18,devprop,F14,famous,C,58,1729,FALSE,s008,x,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D90,devprop,F14,famous,C,155,702,TRUE,s009,dBdBdBdBdBdAdAdAdAeBeBeB,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,x,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D91,devprop,F14,famous,C,55,2459,FALSE,s010,x,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D92,devprop,F14,famous,C,126,1808,TRUE,s011,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,x,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,x,x
D93,devprop,F14,famous,C,43,4700,TRUE,s012,bBcAcAcAcAcAcAcAcAcAcAcAcAdAdAdAdAdAdAdAdAdAcAcAcAcAcAcAdBdBdBdAdAdAdAdAdAdAdAdAdAdAcAcAcAcA,x,cCcCcCcCcCcBcBcBcBcBcAcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBfBeBeBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCfBfBfBfBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeB,x,x,x,cCcCcCcCeBeBeBeBeBeBeBeBeBeBeBeBdBdBcBcCcCcCcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBeBdBdBdBdBcAcA,x,x,dBdBdBdBdBdAdAdAdAeBeBeB,x,bBcCcCcCdBdBdBdBdBdBeBeBeBeBeBeBeBdBdBdBcAcAcAcAcAcAcAcAcAcCcCcCcC,x,x,x,x
