subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
S03,super,N06,novel,C,56,1329,TRUE,s003,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,x,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S04,super,N06,novel,C,131,970,TRUE,s004,eBeBeBeBeBeBdBdBdBdBdBdBdB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S07,super,N06,novel,C,89,984,TRUE,s005,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,x,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S09,super,N06,novel,C,131,909,TRUE,s006,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S10,super,N06,novel,C,118,721,TRUE,s007,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S11,super,N06,novel,C,4,1251,TRUE,s008,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S12,super,N06,novel,C,78,741,TRUE,s009,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,x,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S13,super,N06,novel,C,114,1211,TRUE,s010,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,x,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S14,super,N06,novel,C,2,1081,TRUE,s011,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,x,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S15,super,N06,novel,C,21,980,TRUE,s012,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,x,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S17,super,N06,novel,C,51,1760,TRUE,s013,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S90,super,N06,novel,C,23,1535,TRUE,s014,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,x,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB
S91,super,N06,novel,C,159,1134,TRUE,s015,bBbBbBcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBeBdBdBdBdBdBdBdB,aBcBdBdBdBdBdBdCdCcCcCcCcCcC,cCbBcCcCcBcBcBcBcBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBcBcB,cAcAcAcAcAcAcAcCcCcCcCcCcAcAcAcAcAcAcBcBcBcBcCcCcC,dBdBdBdBdBdBdBdBcAcAcAcAcAdBdBdBdBdBcC,dCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,bBbBbBdBdBdBdBdBcCdBcAcAcAcAcAdCdCdCdCdCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdCeBeB,x
S01,super,N06,novel,D,154,1373,TRUE,s001,dBdBdBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCeBeBeB,dBdCcCcCcCcCcBcBcBcAcAdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcBcBbBcCcCcCcCbBbBbBbBbBbBcAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcAbBbBbBbBbBcAbBbBbBbBcAcAbBbBbBbBbBbBbBbBbB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBcBcBcCcCcCcCeBeBeBeBeBeB,dCdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcC,cBcBcBcBcAcAcAcCcCbBbBbBbBcAcAcAcAdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcBcBcBcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcCcBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcA,dBdBdBdBdBeBeBeBeBeBeBeBdBdBdB,cBcBcBcBcAcAcAcAcAcAcAcAcCcCcCcC
S02,super,N06,novel,D,2,1752,TRUE,s002,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCeBeBeB,dBdCcCcCcCcCcBcBcBcAcAdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcBcBbBcCcCcCcCbBbBbBbBbBbBcAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcAbBbBbBbBbBcAbBbBbBbBcAcAbBbBbBbBbBbBbBbBbB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBcBcBcCcCcCcCeBeBeBeBeBeB,dCdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcC,cBcBcBcBcAcAcAcCcCbBbBbBbBcAcAcAcAdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcBcBcBcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcCcBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcA,dBdBdBdBdBeBeBeBeBeBeBeBdBdBdB,cBcBcBcBcAcAcAcAcAcAcAcAcCcCcCcC
S03,super,N06,novel,D,20,1425,TRUE,s003,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCeBeBeB,dBdCcCcCcCcCcBcBcBcAcAdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcBcBbBcCcCcCcCbBbBbBbBbBbBcAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcAbBbBbBbBbBcAbBbBbBbBcAcAbBbBbBbBbBbBbBbBbB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBcBcBcCcCcCcCeBeBeBeBeBeB,dCdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcC,cBcBcBcBcAcAcAcCcCbBbBbBbBcAcAcAcAdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcBcBcBcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcCcBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcA,dBdBdBdBdBeBeBeBeBeBeBeBdBdBdB,cBcBcBcBcAcAcAcAcAcAcAcAcCcCcCcC
S04,super,N06,novel,D,13,1509,TRUE,s004,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeB,x,dBdCcCcCcCcCcBcBcBcAcAdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcBcBbBcCcCcCcCbBbBbBbBbBbBcAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcAbBbBbBbBbBcAbBbBbBbBcAcAbBbBbBbBbBbBbBbBbB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBcBcBcCcCcCcCeBeBeBeBeBeB,dCdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcC,cBcBcBcBcAcAcAcCcCbBbBbBbBcAcAcAcAdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcBcBcBcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcCcBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcA,dBdBdBdBdBeBeBeBeBeBeBeBdBdBdB,cBcBcBcBcAcAcAcAcAcAcAcAcCcCcCcC
S07,super,N06,novel,D,1,4798,TRUE,s005,dBdCcCcCcCcCcBcBcBcAcAdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcBcBbBcCcCcCcCbBbBbBbBbBbBcAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcAbBbBbBbBbBcAbBbBbBbBcAcAbBbBbBbBbBbBbBbBbB,dBdBdBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCeBeBeB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBcBcBcCcCcCcCeBeBeBeBeBeB,dCdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcC,cBcBcBcBcAcAcAcCcCbBbBbBbBcAcAcAcAdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcBcBcBcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcCcBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcA,dBdBdBdBdBeBeBeBeBeBeBeBdBdBdB,cBcBcBcBcAcAcAcAcAcAcAcAcCcCcCcC
S09,super,N06,novel,D,90,1005,TRUE,s006,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCeBeBeB,dBdCcCcCcCcCcBcBcBcAcAdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcBcBbBcCcCcCcCbBbBbBbBbBbBcAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcAbBbBbBbBbBcAbBbBbBbBcAcAbBbBbBbBbBbBbBbBbB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBcBcBcCcCcCcCeBeBeBeBeBeB,dCdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcC,cBcBcBcBcAcAcAcCcCbBbBbBbBcAcAcAcAdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcBcBcBcAcAcAcAcCcCcCcCcCcCcCeBeBeBeBeBeBeBcCcCcCcCcCcCcAcAcAcAcAcAcAcBcBcCcBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcA,dBdBdBdBdBeBeBeBeBeBeBeBdBdBdB,cBcBcBcBcAcAcAcAcAcAcAcAcCcCcCcC
