fame,ability,face,subj,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060
novel,super,N02,S17,D,83,2270,TRUE,s052,-0.22389,-0.26476,-0.051812,<undefined>,-0.28272,<undefined>,-0.0096329,<undefined>,0.11162,-0.33253,-0.083048,<undefined>,-0.040527,-0.29634,-0.19767,<undefined>,0.027246,-0.13953,-0.15116,<undefined>,-0.26875,-0.39501,-0.14318,<undefined>,-0.23985,-0.1661,-0.27474,<undefined>,-0.26676,-0.29999,-0.26476,<undefined>,-0.10465,-0.023256,-0.017271,<undefined>,0.24253,0.13953,-0.079058,<undefined>,-0.089033,-0.18006,-0.11428,<undefined>,-0.27873,-0.28836,-0.20731,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.27274,-0.33886,-0.21096,<undefined>,0.073758,-0.065435,-0.011628,<undefined>
novel,super,N02,S90,A,87,964,TRUE,s053,<undefined>,0.42857,0.25,0.17241,<undefined>,<undefined>,0.074828,0.175,<undefined>,-0.0125,0.27083,0.475,<undefined>,0.088235,0.03731,0.29412,<undefined>,-0.0041805,0.049597,0.24539,<undefined>,0.13462,0.57901,0.67647,<undefined>,0.61881,0.67647,0.52632,<undefined>,0.42857,0.42857,0.52632,<undefined>,-0.42431,-0.089286,0.19666,<undefined>,-0.33604,-0.44926,-0.34832,<undefined>,0.48573,0.31935,0.73529,<undefined>,0.61765,0.14706,0.67647,<undefined>,0.028573,-0.10526,-0.27274,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.086822,-0.21187,-0.21539
novel,super,N02,S90,B,128,1023,TRUE,s054,0.31481,<undefined>,0.19231,0.15517,0.38889,<undefined>,0.046841,0.25,-0.10417,<undefined>,0.33333,0.40858,0.16667,<undefined>,0.22222,0.12541,0.02381,<undefined>,-0.082516,0.083333,0.5,<undefined>,0.27778,0.5,0.47222,<undefined>,0.5,0.5,0.45,<undefined>,0.40476,0.28947,-0.05,<undefined>,-0.25,0.079385,-0.30917,<undefined>,-0.56924,-0.45767,0.13889,<undefined>,0.14365,0.44444,0.44444,<undefined>,0.11111,0.5,-0.16188,<undefined>,-0.096491,-0.33886,<undefined>,<undefined>,<undefined>,<undefined>,-0.3832,<undefined>,-0.41027,-0.27941
novel,super,N02,S90,C,80,960,TRUE,s055,0.22858,0.43674,<undefined>,0.17833,0.7,<undefined>,<undefined>,0.175,-0.090176,-0.0082107,<undefined>,0.48358,0.37064,0.15625,<undefined>,0.41176,0.091854,0.061929,<undefined>,0.34477,0.53535,0.13462,<undefined>,0.72947,0.65715,0.53535,<undefined>,0.53535,0.48358,0.43674,<undefined>,0.50452,0.15429,-0.42091,<undefined>,0.28954,-0.19284,-0.34507,<undefined>,-0.33239,0.33867,0.5781,<undefined>,0.80572,0.80572,0.7,<undefined>,0.72947,-0.23331,0.017673,<undefined>,-0.21096,<undefined>,<undefined>,<undefined>,<undefined>,-0.27451,0.096154,<undefined>,-0.13255
novel,super,N02,S90,D,115,939,TRUE,s056,0.25926,0.47619,0.28846,<undefined>,0.7,<undefined>,0.073367,<undefined>,-0.072917,0.0625,0.4375,<undefined>,0.37064,0.34375,0.13889,<undefined>,0.036065,0.061929,0.083824,<undefined>,0.57895,0.21154,0.56786,<undefined>,0.70588,0.57895,0.78125,<undefined>,0.525,0.52381,0.47619,<undefined>,0.15429,-0.49232,-0.089286,<undefined>,-0.19284,-0.40673,-0.43211,<undefined>,0.33867,0.5781,0.38954,<undefined>,0.83333,0.7,0.23333,<undefined>,-0.082282,0.039474,-0.10526,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.37202,0.019231,-0.26743,<undefined>
novel,super,N02,S91,A,9,1322,TRUE,s057,<undefined>,-0.2987,-0.047228,-0.33443,<undefined>,<undefined>,0.10934,0.0080996,<undefined>,-0.29712,-0.078532,-0.4043,<undefined>,-0.38011,-0.24222,-0.36893,<undefined>,-0.13352,-0.19565,-0.30744,<undefined>,-0.43184,-0.17327,-0.31735,<undefined>,-0.060208,-0.31735,-0.30616,<undefined>,-0.36456,-0.2987,0.0012799,<undefined>,0.35529,0.00052567,-0.22048,<undefined>,0.094416,0.090686,0.016497,<undefined>,-0.26332,-0.14034,-0.32481,<undefined>,-0.28879,-0.26769,-0.31735,<undefined>,-0.24923,-0.14035,0.073758,<undefined>,-0.3832,-0.27451,-0.37202,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N02,S91,B,148,1253,TRUE,s058,0.127,<undefined>,0.055525,0.067022,0.038462,<undefined>,0.02583,-0.15385,0.012204,<undefined>,0,0.02253,-0.11538,<undefined>,-0.34615,0.16374,0.40385,<undefined>,-0.17911,0.11868,0.10935,<undefined>,0.099453,0.099453,0.080223,<undefined>,0.099453,0.10935,0.11265,<undefined>,0.11595,-0.019231,-0.11152,<undefined>,-0.17244,-0.11209,0,<undefined>,-0.11538,-0.041195,-0.13462,<undefined>,-0.11538,0.076923,0.076923,<undefined>,-0.076923,0.099453,-0.067025,<undefined>,-0.16667,-0.065435,0.086822,<undefined>,0.096154,0.019231,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N02,S91,C,40,1058,TRUE,s059,-0.23702,-0.24895,<undefined>,-0.3182,-0.2357,<undefined>,<undefined>,-0.032843,-0.22917,-0.23713,<undefined>,-0.29497,0.028595,-0.20316,<undefined>,-0.46269,0.099323,0.027778,<undefined>,-0.27696,-0.22252,-0.41261,<undefined>,-0.21664,-0.24442,-0.18795,<undefined>,-0.22252,-0.2364,-0.29318,<undefined>,-0.060887,0.067157,0.19444,<undefined>,0.03731,0.14286,0.23684,<undefined>,-0.038462,-0.06427,-0.059504,<undefined>,-0.22617,-0.22617,-0.27219,<undefined>,-0.21664,0.2898,-0.26954,<undefined>,-0.011628,-0.21187,-0.41027,<undefined>,-0.26743,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N02,S91,D,128,1268,TRUE,s060,-0.17139,-0.20167,0.052226,<undefined>,-0.23255,<undefined>,0.060589,<undefined>,0.0089361,-0.22212,-0.075391,<undefined>,-0.042254,-0.32627,-0.26284,<undefined>,0.47029,-0.16284,-0.22,<undefined>,-0.20853,-0.36152,-0.039411,<undefined>,-0.23882,0.017746,-0.21882,<undefined>,-0.2051,-0.26225,-0.20167,<undefined>,0.087452,0.4,-0.049982,<undefined>,0.28878,0.25373,0.043431,<undefined>,-0.12569,-0.28225,-0.16912,<undefined>,-0.22569,-0.19255,-0.17314,<undefined>,0.15029,-0.17028,-0.15789,<undefined>,-0.21539,-0.27941,-0.13255,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N03,S01,A,60,1247,TRUE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.33638,0.021177,0.42,<undefined>,0.65373,0.54059,0.54,<undefined>,-0.2,0.093726,0.3,<undefined>,-0.20569,-0.20627,-0.016569,<undefined>,0.58,0.16343,0.26,<undefined>,0.34,0.38,<undefined>,<undefined>,0.7037,0.25775,0.7,<undefined>,-0.10971,-0.0081401,-0.32225,<undefined>,-0.19077,-0.057692,-0.17752,<undefined>,0.22686,0.08402,0.17373,<undefined>,-0.039411,-0.081824,0.72,<undefined>,-0.075871,-0.022254,0.090883,<undefined>,0.2,0.18,0.14,<undefined>,-0.11482,0.48333,0.18081
novel,super,N03,S01,B,47,1265,TRUE,s002,<undefined>,<undefined>,<undefined>,<undefined>,-0.025264,<undefined>,0.0011322,0.38462,<undefined>,<undefined>,0.50057,0.5,0.23077,<undefined>,0.07089,0.26923,0.14328,<undefined>,-0.21757,-0.035162,0.42308,<undefined>,0.13791,0.23077,0.25,<undefined>,0.34615,<undefined>,0.084088,<undefined>,0.2286,0.65385,-0.18184,<undefined>,-0.0050763,-0.32909,-0.097751,<undefined>,-0.056592,-0.17507,0.31759,<undefined>,0.061558,0.14781,0.36538,<undefined>,-0.10105,0.67308,-0.12218,<undefined>,-0.040629,0.068157,-0.086255,<undefined>,0.15385,0.11538,0.58352,<undefined>,0.5,0.18411
novel,super,N03,S01,C,128,1040,TRUE,s003,<undefined>,<undefined>,<undefined>,<undefined>,0.087769,0.27273,<undefined>,0.7381,<undefined>,0.59029,<undefined>,0.67075,0.30952,-0.14286,<undefined>,0.45238,0.057143,-0.14963,<undefined>,0.075514,0.64286,0.78571,<undefined>,0.40476,0.42857,0.5,<undefined>,<undefined>,0.19526,0.51852,<undefined>,0.83333,-0.10609,-0.035364,<undefined>,-0.2884,-0.15686,-0.22381,<undefined>,-0.19916,0.51226,0.36531,<undefined>,0.36123,0.57143,0.04832,<undefined>,0.70311,-0.20316,-0.11111,<undefined>,0.19716,0.012255,0.33333,<undefined>,0.2619,0.40385,-0.17581,<undefined>,0.10002
novel,super,N03,S01,D,85,1168,TRUE,s004,<undefined>,<undefined>,<undefined>,<undefined>,0.014298,0.10606,-0.15237,<undefined>,<undefined>,0.3,0.3125,<undefined>,0.375,-0.10417,0.11846,<undefined>,-0.083263,-0.16309,0.041667,<undefined>,0.41667,0.45833,0.25,<undefined>,0.3125,0.375,0.5,<undefined>,0.010723,0.31481,0.069649,<undefined>,-0.20415,-0.093443,-0.25,<undefined>,-0.18291,-0.29167,-0.15385,<undefined>,0.3125,0.25715,0.083947,<undefined>,0.39583,-0.044628,-0.19777,<undefined>,0.14606,-0.033333,0.17443,<undefined>,0.19822,0.4375,0.375,<undefined>,0.29563,0.0038656,0.56667,<undefined>
novel,super,N03,S02,A,126,593,TRUE,s005,<undefined>,-0.025264,0.087769,0.014298,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.0062742,0.036659,0.11716,<undefined>,-0.36667,0.20572,0.27145,<undefined>,0.35049,-0.083333,0.11538,<undefined>,0.18573,0.375,0.38165,<undefined>,0.38165,0.27145,<undefined>,<undefined>,-0.042846,0.036659,0.11716,<undefined>,0.14645,-0.25,-0.28173,<undefined>,-0.20833,-0.26923,-0.12367,<undefined>,0.38165,0.14964,0.28382,<undefined>,0.44822,-0.10219,0.036659,<undefined>,-0.3,-0.11905,-0.036569,<undefined>,0.24477,0.29797,0.25613,<undefined>,-0.11538,-0.088562,0.083522
novel,super,N03,S02,B,7,1618,TRUE,s006,0.33638,<undefined>,0.27273,0.10606,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.54545,0.24502,0.075758,<undefined>,0.12121,0.10606,0.25714,<undefined>,-0.23463,-0.090909,0.22727,<undefined>,0.0025996,0.075758,0.090909,<undefined>,0.16667,<undefined>,0.30303,<undefined>,0.28832,0.32338,-0.045455,<undefined>,0.23247,-0.065359,0.016821,<undefined>,0.02363,-0.0089631,0.27273,<undefined>,0.24242,0.010398,0.18182,<undefined>,0.15716,0.26018,0.15152,<undefined>,0.040701,-0.17662,-0.17402,<undefined>,0.015152,-0.015152,0.33593,<undefined>,0.10606,0.36408
novel,super,N03,S02,C,40,1091,TRUE,s007,0.021177,0.0011322,<undefined>,-0.15237,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.047452,<undefined>,0.15976,-0.045455,-0.11364,<undefined>,0.17859,0.12164,0.17469,<undefined>,0.11364,0.068851,0.07665,<undefined>,0.0077988,0.12144,0.061052,<undefined>,<undefined>,0.52273,0.0031773,<undefined>,0.084448,-0.090909,-0.17402,<undefined>,0.15196,-0.086265,-0.16667,<undefined>,0.11674,0.2656,0.0077988,<undefined>,-0.041555,0.064951,0.072081,<undefined>,0.095056,-0.12963,-0.06634,<undefined>,-0.093137,0,-0.068182,<undefined>,-0.090909,-0.057126,-0.16318,<undefined>,0.22144
novel,super,N03,S02,D,31,1044,TRUE,s008,0.42,0.38462,0.7381,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.42,0.45652,<undefined>,0.2,-0.10635,0.43573,<undefined>,-0.0044815,-0.12377,0,<undefined>,0.72222,0.77778,0.42143,<undefined>,0.56032,0.66667,0.61111,<undefined>,0.17144,0.35185,0.20311,<undefined>,-0.10553,0.042076,-0.08876,<undefined>,-0.1944,-0.26368,-0.20513,<undefined>,0.58333,0.50953,0.20227,<undefined>,0.69444,0.084151,-0.14998,<undefined>,-0.23439,-0.12222,-0.0074692,<undefined>,0.097631,0.41667,0.44444,<undefined>,0.30769,-0.15385,0.26667,<undefined>
novel,super,N03,S03,A,44,2560,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N03,S03,B,152,1408,TRUE,s010,0.65373,<undefined>,0.59029,0.3,-0.0062742,<undefined>,0.047452,0.42,<undefined>,<undefined>,<undefined>,<undefined>,0.18,<undefined>,0.093726,0.42,0.22857,<undefined>,-0.20627,-0.016569,0.46,<undefined>,0.16343,0.26,0.28,<undefined>,0.38,<undefined>,0.10745,<undefined>,0.14059,0.62,-0.013137,<undefined>,-0.13367,-0.32225,-0.19608,<undefined>,-0.096154,-0.066106,0.35029,<undefined>,0.08402,0.17373,0.4,<undefined>,-0.19447,0.74343,-0.13172,<undefined>,-0.092548,-0.052548,-0.069706,<undefined>,0.18,0.14,0.48077,<undefined>,0.25,0.33079
novel,super,N03,S03,C,111,1350,TRUE,s011,0.54059,0.50057,<undefined>,0.3125,0.036659,0.54545,<undefined>,0.45652,<undefined>,<undefined>,<undefined>,<undefined>,0.32609,-0.17391,<undefined>,0.36957,0.28571,-0.15153,<undefined>,0.086957,0.54348,0.61243,<undefined>,0.32609,0.34783,0.41304,<undefined>,<undefined>,0.44224,0.39842,<undefined>,0.61989,0.044118,-0.075767,<undefined>,0.062127,-0.13053,-0.19434,<undefined>,0.060014,0.6087,0.29007,<undefined>,0.23231,0.47826,0.00063994,<undefined>,0.5292,-0.23756,0.044444,<undefined>,-0.056569,-0.032289,0.26087,<undefined>,0.19565,0.32692,-0.20767,<undefined>,0.11595
novel,super,N03,S03,D,65,1192,TRUE,s012,0.54,0.5,0.67075,<undefined>,0.11716,0.24502,0.15976,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.27929,-0.075,0.30429,<undefined>,0.12164,-0.13211,-0.032843,<undefined>,0.7,0.75,0.32929,<undefined>,0.475,0.55,0.6,<undefined>,0.35074,0.46296,0.29753,<undefined>,-0.024264,0.10858,0.041842,<undefined>,-0.18627,-0.16667,-0.14103,<undefined>,0.58358,0.45,0.29216,<undefined>,0.625,0.075736,-0.027997,<undefined>,-0.20897,-0.11841,0.028595,<undefined>,0.037868,0.375,0.35,<undefined>,0.36868,-0.22417,0.28619,<undefined>
novel,super,N03,S04,A,129,1163,TRUE,s013,<undefined>,0.23077,0.30952,0.375,<undefined>,0.075758,-0.045455,0.2,<undefined>,0.18,0.32609,0.27929,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.29069,-0.22071,0.275,<undefined>,0.4,0,0.2,<undefined>,0.3,0.45,<undefined>,<undefined>,0.2037,0.021739,0.45,<undefined>,-0.1,-0.21429,-0.34142,<undefined>,-0.38868,-0.25641,-0.21429,<undefined>,0.2,0.175,0.125,<undefined>,-0.15,-0.14725,0.28261,<undefined>,0.033333,0.059874,0.21029,<undefined>,0.575,0.5,0.55,<undefined>,-0.15931,0.33333,-0.038462
novel,super,N03,S04,B,160,938,TRUE,s014,-0.2,<undefined>,-0.14286,-0.10417,-0.36667,<undefined>,-0.11364,-0.10635,<undefined>,<undefined>,-0.17391,-0.075,<undefined>,<undefined>,<undefined>,<undefined>,-0.11429,<undefined>,-0.31618,0.33333,-0.03125,<undefined>,-0.34375,-0.088562,-0.2,<undefined>,0.09375,<undefined>,-0.21053,<undefined>,-0.17391,-0.125,-0.42142,<undefined>,-0.19643,-0.47222,-0.2549,<undefined>,-0.40385,-0.34286,-0.11765,<undefined>,-0.21053,-0.26667,0,<undefined>,-0.28846,0,-0.23756,<undefined>,-0.047619,-0.2,-0.1,<undefined>,0.044772,0.017157,-0.21154,<undefined>,-0.05,-0.25
novel,super,N03,S04,C,85,1136,TRUE,s015,0.093726,0.07089,<undefined>,0.11846,0.20572,0.12121,<undefined>,0.43573,<undefined>,0.093726,<undefined>,0.30429,<undefined>,<undefined>,<undefined>,<undefined>,0.085714,-0.099019,<undefined>,0.4,0.4277,0.32462,<undefined>,0.40572,0.39526,0.48382,<undefined>,<undefined>,0.47368,0.074074,<undefined>,0.24216,0.16697,0.033333,<undefined>,0.0008177,-0.2549,-0.27768,<undefined>,-0.064075,0.62269,0.40572,<undefined>,0.41144,0.48954,0.016085,<undefined>,0.14535,-0.19417,-0.11111,<undefined>,0.077157,-0.033333,0.26667,<undefined>,0.23333,0.07089,-0.2434,<undefined>,0.11868
novel,super,N03,S04,D,95,1002,TRUE,s016,0.3,0.26923,0.45238,<undefined>,0.27145,0.10606,0.17859,<undefined>,<undefined>,0.42,0.36957,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.042857,-0.14997,-0.041053,<undefined>,0.75,0.61111,0.3125,<undefined>,0.53125,0.6875,0.625,<undefined>,0.16241,0.24074,0.19565,<undefined>,-0.12944,0.10983,-0.17857,<undefined>,-0.15994,-0.33333,-0.24359,<undefined>,0.55882,0.5625,0.19324,<undefined>,0.71875,0.073223,-0.15658,<undefined>,-0.24074,-0.24254,-0.063258,<undefined>,0.099112,0.40625,0.4375,<undefined>,0.26923,-0.30109,0.16667,<undefined>
novel,super,N03,S07,A,92,1935,TRUE,s017,<undefined>,0.14328,0.057143,-0.083263,<undefined>,0.25714,0.12164,-0.0044815,<undefined>,0.22857,0.28571,0.12164,<undefined>,-0.11429,0.085714,-0.042857,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.1,-0.042857,0.042857,<undefined>,0.042857,0.014286,<undefined>,<undefined>,0.29552,0.085714,0.12857,<undefined>,-0.1,0.16204,-0.083263,<undefined>,0.031863,0.0086099,0.21471,<undefined>,0.1,0.17633,-0.052241,<undefined>,-0.14734,0.076331,0.057143,<undefined>,0.24444,0.057143,-0.085714,<undefined>,-0.085714,-0.071429,-0.1,<undefined>,-0.073459,0.064496,0.41919
novel,super,N03,S07,B,84,1024,TRUE,s018,-0.20569,<undefined>,-0.14963,-0.16309,0.35049,<undefined>,0.17469,-0.12377,<undefined>,<undefined>,-0.15153,-0.13211,-0.29069,<undefined>,-0.099019,-0.14997,<undefined>,<undefined>,<undefined>,<undefined>,-0.040133,<undefined>,0.052697,0.040034,0.073367,<undefined>,-0.076745,<undefined>,0.02709,<undefined>,0.083867,-0.13211,0.067862,<undefined>,-0.13367,0.03731,-0.078431,<undefined>,-0.22436,0,-0.10164,<undefined>,-0.047342,0.039052,-0.0094757,<undefined>,0.12528,-0.18009,-0.10476,<undefined>,0.22654,0.12686,0.05621,<undefined>,-0.14853,-0.18758,-0.10822,<undefined>,-0.16618,0.054959
novel,super,N03,S07,C,146,835,TRUE,s019,-0.20627,-0.21757,<undefined>,0.041667,-0.083333,-0.23463,<undefined>,0,<undefined>,-0.20627,<undefined>,-0.032843,-0.22071,-0.31618,<undefined>,-0.041053,<undefined>,<undefined>,<undefined>,<undefined>,-0.041053,-0.092047,<undefined>,0.16737,0.072386,0.02451,<undefined>,<undefined>,-0.026316,-0.16667,<undefined>,-0.13284,-0.11872,0.063113,<undefined>,0.15319,-0.2451,-0.20833,<undefined>,-0.15714,-0.06805,0.02451,<undefined>,0.36667,-0.010457,0.0625,<undefined>,-0.18073,-0.055556,-0.23873,<undefined>,-0.02,-0.14286,-0.088562,<undefined>,-0.10102,-0.10879,-0.23077,<undefined>,-0.16318
novel,super,N03,S07,D,70,828,TRUE,s020,-0.016569,-0.035162,0.075514,<undefined>,0.11538,-0.090909,0.11364,<undefined>,<undefined>,-0.016569,0.086957,<undefined>,0.275,0.33333,0.4,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.25536,0.17143,0.03125,<undefined>,0.26667,0.36327,0.25536,<undefined>,0.21053,0.18519,0.086957,<undefined>,0.0053617,-0.025264,-0.017857,<undefined>,-0.29412,-0.33303,-0.32692,<undefined>,0.29412,0.32143,0.21053,<undefined>,0.30572,-0.15625,0.019231,<undefined>,-0.22222,-0.17778,0.14286,<undefined>,0.042893,0.21144,0.26226,<undefined>,-0.035162,-0.019231,0.036193,<undefined>
novel,super,N03,S09,A,99,929,TRUE,s021,<undefined>,0.42308,0.64286,0.41667,<undefined>,0.22727,0.068851,0.72222,<undefined>,0.46,0.54348,0.7,<undefined>,-0.03125,0.4277,0.75,<undefined>,-0.040133,-0.041053,0.25536,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.8125,0.875,<undefined>,<undefined>,0.38889,0.29753,0.7,<undefined>,0.10983,-0.035714,-0.26266,<undefined>,-0.25,-0.19231,-0.19958,<undefined>,0.63572,0.31656,0.5527,<undefined>,0.21967,-0.066459,0.54348,<undefined>,-0.16667,0.04832,0.06,<undefined>,0.59375,0.5625,0.5,<undefined>,-0.19231,0.3,0.15111
novel,super,N03,S09,B,118,1101,TRUE,s022,0.58,<undefined>,0.78571,0.45833,0.18573,<undefined>,0.07665,0.77778,<undefined>,<undefined>,0.61243,0.75,0.4,<undefined>,0.32462,0.61111,0.1,<undefined>,-0.092047,0.17143,<undefined>,<undefined>,<undefined>,<undefined>,0.58333,<undefined>,0.72222,<undefined>,0.29476,<undefined>,0.30499,0.85,-0.04044,<undefined>,-0.029587,-0.25313,-0.12745,<undefined>,-0.15385,-0.19468,0.68096,<undefined>,0.29476,0.43573,0.75,<undefined>,-0.05986,0.67391,-0.1476,<undefined>,0.05649,0.066863,0.097631,<undefined>,0.44444,0.38889,0.46154,<undefined>,0.36667,0.15771
novel,super,N03,S09,C,103,920,TRUE,s023,0.16343,0.13791,<undefined>,0.25,0.375,0.0025996,<undefined>,0.42143,<undefined>,0.16343,<undefined>,0.32929,0,-0.34375,<undefined>,0.3125,-0.042857,0.052697,<undefined>,0.03125,<undefined>,<undefined>,<undefined>,<undefined>,0.71875,0.5,<undefined>,<undefined>,0.026316,0.11429,<undefined>,0.32929,-0.071383,0.17233,<undefined>,0.0055836,-0.11596,-0.125,<undefined>,-0.078361,0.38235,0.375,<undefined>,0.59375,0.53125,0.48483,<undefined>,0.22112,-0.12328,-0.27936,<undefined>,0.02,0.125,0.21875,<undefined>,0.1875,0.13791,-0.038462,<undefined>,0.038462
novel,super,N03,S09,D,69,899,TRUE,s024,0.26,0.23077,0.40476,<undefined>,0.38165,0.075758,0.0077988,<undefined>,<undefined>,0.26,0.32609,<undefined>,0.2,-0.088562,0.40572,<undefined>,0.042857,0.040034,0.16737,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.63333,0.85714,0.6875,<undefined>,0.21504,0.2037,0.23913,<undefined>,0.09467,0.33981,-0.014793,<undefined>,-0.14706,-0.22917,-0.23077,<undefined>,0.61765,0.71429,0.24587,<undefined>,0.76667,0.26072,-0.041195,<undefined>,-0.10158,-0.2073,0.079599,<undefined>,0.1847,0.5,0.57143,<undefined>,0.23077,-0.2467,0.13333,<undefined>
novel,super,N03,S10,A,34,714,TRUE,s025,<undefined>,0.25,0.42857,0.3125,<undefined>,0.090909,0.12144,0.56032,<undefined>,0.28,0.34783,0.475,<undefined>,-0.2,0.39526,0.53125,<undefined>,0.073367,0.072386,0.26667,<undefined>,0.58333,0.71875,0.63333,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.22222,0.21739,0.475,<undefined>,0.21716,-0.16071,-0.10076,<undefined>,-0.19792,-0.25,-0.11632,<undefined>,0.63333,0.32482,0.70572,<undefined>,0.40181,-0.021964,0.34783,<undefined>,-0.24444,0.0081701,0.04,<undefined>,0.46667,0.5,0.43333,<undefined>,-0.096154,0.15,0.15715
novel,super,N03,S10,B,104,651,TRUE,s026,0.34,<undefined>,0.5,0.375,0.38165,<undefined>,0.061052,0.66667,<undefined>,<undefined>,0.41304,0.55,0.3,<undefined>,0.48382,0.6875,0.042857,<undefined>,0.02451,0.36327,0.8125,<undefined>,0.5,0.85714,<undefined>,<undefined>,<undefined>,<undefined>,0.2767,<undefined>,0.29007,0.55,0.0062816,<undefined>,-0.071429,-0.27219,-0.16667,<undefined>,-0.23077,-0.20448,0.73529,<undefined>,0.30753,0.61716,0.9,<undefined>,-0.073057,0.41304,-0.16031,<undefined>,0.04015,0.02,0.26838,<undefined>,0.71429,0.64286,0.30769,<undefined>,0.2,0.14451
novel,super,N03,S10,C,103,764,TRUE,s027,0.38,0.34615,<undefined>,0.5,0.27145,0.16667,<undefined>,0.61111,<undefined>,0.38,<undefined>,0.6,0.45,0.09375,<undefined>,0.625,0.014286,-0.076745,<undefined>,0.25536,0.875,0.72222,<undefined>,0.6875,<undefined>,<undefined>,<undefined>,<undefined>,0.22407,0.31481,<undefined>,0.6,-0.056218,0.10983,<undefined>,-0.32775,-0.18627,-0.29167,<undefined>,-0.18774,0.67647,0.63572,<undefined>,0.51608,0.84375,0.14645,<undefined>,0.45652,-0.079883,-0.12222,<undefined>,-0.02,0.29733,0.71875,<undefined>,0.625,0.34615,-0.11538,<undefined>,0.10605
novel,super,N03,S10,D,155,587,FALSE,s028,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N03,S11,A,155,940,TRUE,s029,<undefined>,0.084088,0.19526,0.010723,<undefined>,0.30303,0.52273,0.17144,<undefined>,0.10745,0.44224,0.35074,<undefined>,-0.21053,0.47368,0.16241,<undefined>,0.02709,-0.026316,0.21053,<undefined>,0.29476,0.026316,0.21504,<undefined>,0.2767,0.22407,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.026316,0.30357,0.22407,<undefined>,-0.21875,-0.14744,0.028571,<undefined>,0.2767,0.71504,0.15789,<undefined>,-0.13158,0.41045,0.16027,<undefined>,0.044444,0.3694,-0.026274,<undefined>,0.10526,0.13158,0.078947,<undefined>,-0.2302,0.061438,0.24727
