fame,ability,face,subj,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060
novel,devprop,N19,D13,A,45,2869,TRUE,s009,<undefined>,0.077586,-0.12462,0.063557,<undefined>,0.011945,-0.057387,0.0056452,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.039174,-0.13497,-0.076107,<undefined>,-0.26133,<undefined>,<undefined>,<undefined>,0.015975,-0.10251,0.085728,<undefined>,0.32643,0.050499,0.12809,<undefined>,<undefined>,-0.19805,0.16161,<undefined>,-0.24113,<undefined>,-0.16354,<undefined>,-0.17043,-0.073149,-0.070191,<undefined>,-0.043265,0.10641,0.1973,<undefined>,-0.060345,-0.2069,-0.086207,<undefined>,-0.31749,-0.25123,-0.13497,<undefined>,-0.0058094,-0.17956,0.11834,<undefined>,0.097786,-0.10467,0.11207
novel,devprop,N19,D13,B,110,4025,TRUE,s010,0.0025771,<undefined>,-0.083333,0.0075101,-0.32173,<undefined>,-0.037362,-0.19906,<undefined>,<undefined>,<undefined>,<undefined>,-0.086978,<undefined>,-0.19633,-0.15476,-0.13462,<undefined>,<undefined>,<undefined>,0.039842,<undefined>,0.17699,0.0741,0.091943,<undefined>,0.18078,0.11868,-0.25067,<undefined>,0.021619,-0.038084,<undefined>,<undefined>,<undefined>,-0.14103,-0.029852,<undefined>,0.064103,-0.1826,0.028218,<undefined>,0.096343,0.31429,-0.26282,<undefined>,-0.26923,-0.25641,-0.13462,<undefined>,-0.042672,-0.076923,0.083333,<undefined>,-0.16667,0.18737,0.039799,<undefined>,-0.14194,-0.15586
novel,devprop,N19,D13,C,105,3361,TRUE,s011,0.1059,-0.014489,<undefined>,-0.093894,-0.36611,-0.22946,<undefined>,-0.25375,<undefined>,<undefined>,<undefined>,<undefined>,-0.23317,0.035936,<undefined>,-0.34033,-0.24265,-0.28172,<undefined>,<undefined>,-0.10028,0.03665,<undefined>,-0.079058,0.062825,0.18152,<undefined>,0.073746,-0.38174,<undefined>,<undefined>,-0.11069,<undefined>,-0.375,<undefined>,-0.29412,0.027105,-0.35838,<undefined>,-0.15063,0.16829,0.14908,<undefined>,0.26871,-0.22794,-0.13971,<undefined>,-0.17647,-0.095588,-0.3063,<undefined>,-0.11512,0.052949,-0.030137,<undefined>,0.15715,0.093546,-0.30313,<undefined>,-0.21889
novel,devprop,N19,D13,D,133,1816,TRUE,s012,0.067082,0.20594,-0.14286,<undefined>,-0.38723,-0.22043,-0.073171,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.20635,0.21091,-0.21971,<undefined>,0,-0.14489,<undefined>,<undefined>,-0.15759,0.030421,-0.081171,<undefined>,0.26395,0.14167,0.07884,<undefined>,-0.41372,<undefined>,-0.15129,<undefined>,<undefined>,-0.31429,<undefined>,<undefined>,0.077355,-0.33884,0.22714,<undefined>,0.023816,-0.15445,0.096863,<undefined>,0.028571,0.2,-0.014286,<undefined>,0.24531,-0.12367,0.03004,<undefined>,0.50735,-0.062606,0.24286,<undefined>,-0.070407,-0.27748,0.15511,<undefined>
novel,devprop,N19,D14,A,24,2346,TRUE,s013,<undefined>,-0.034626,0.042553,-0.089956,<undefined>,0.0095868,0.045318,0.062352,<undefined>,-0.086978,-0.23317,-0.20635,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.3009,<undefined>,<undefined>,<undefined>,0.016984,0.060842,0.056316,<undefined>,-0.0026142,0.19499,-0.041838,<undefined>,<undefined>,-0.014929,0.21898,<undefined>,-0.049228,<undefined>,0.064143,<undefined>,0.18572,0.064143,-0.11702,<undefined>,0.11843,0.28373,-0.065586,<undefined>,-0.27962,-0.31002,-0.24619,<undefined>,-0.27628,-0.093293,-0.17355,<undefined>,-0.035796,-0.30272,0.084763,<undefined>,0.42918,-0.083281,0.099708
novel,devprop,N19,D14,B,53,1909,TRUE,s014,0.16864,<undefined>,0.081205,0.30952,-0.18966,<undefined>,0.059242,0.048054,0.039174,<undefined>,0.035936,0.21091,<undefined>,<undefined>,<undefined>,<undefined>,-0.15112,<undefined>,<undefined>,<undefined>,0.074468,<undefined>,0.016811,0.080569,0.22076,<undefined>,0.06191,0.21504,-0.1182,<undefined>,-0.055407,-0.053347,<undefined>,<undefined>,<undefined>,0.13158,0.099653,<undefined>,0.10251,-0.18157,0.055719,<undefined>,0.36686,0.29816,-0.16202,<undefined>,-0.1906,-0.11165,0.037603,<undefined>,0.16667,0.31579,0.40151,<undefined>,-0.026316,-0.0011845,-0.050508,<undefined>,0.18873,0.30715
novel,devprop,N19,D14,C,7,2118,TRUE,s015,-0.001545,-0.090803,<undefined>,-0.094537,-0.20729,-0.08535,<undefined>,0.10238,-0.13497,-0.19633,<undefined>,-0.21971,<undefined>,<undefined>,<undefined>,<undefined>,-0.15815,-0.24591,<undefined>,<undefined>,-0.12143,-0.02252,<undefined>,-0.093023,-0.21429,-0.034518,<undefined>,-0.13106,0.034467,<undefined>,<undefined>,0.0091529,<undefined>,-0.069386,<undefined>,0.027895,-0.13434,0.2193,<undefined>,-0.057481,-0.12071,-0.07122,<undefined>,-0.12908,-0.34115,-0.31904,<undefined>,-0.29558,-0.19421,-0.11088,<undefined>,-0.19795,-0.19999,-0.090474,<undefined>,-0.1069,-0.13588,0.15957,<undefined>,0.042192
novel,devprop,N19,D14,D,110,1170,TRUE,s016,-0.039748,-0.048421,0.071429,<undefined>,-0.23222,-0.13291,0.10802,<undefined>,-0.076107,-0.15476,-0.34033,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.24912,-0.14165,<undefined>,<undefined>,-0.14894,-0.15882,-0.088235,<undefined>,-0.11665,-0.056904,-0.052378,<undefined>,-0.097855,<undefined>,-0.15152,<undefined>,<undefined>,-0.029857,<undefined>,<undefined>,-0.076996,-0.023306,0.043934,<undefined>,-0.1,0.0072464,0.071716,<undefined>,-0.2595,-0.2452,-0.30474,<undefined>,-0.36428,-0.10355,-0.16151,<undefined>,-0.049762,-0.14198,-0.26603,<undefined>,-0.083333,0.1383,0.058824,<undefined>
novel,devprop,N19,D15,A,77,1421,TRUE,s017,<undefined>,-0.21114,0.057143,-0.083333,<undefined>,-0.31953,-0.097561,-0.23073,<undefined>,-0.13462,-0.24265,0,<undefined>,-0.15112,-0.15815,-0.24912,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.19311,-0.16958,-0.26163,<undefined>,-0.10833,-0.027778,-0.087719,<undefined>,<undefined>,-0.15022,-0.24219,<undefined>,0.18182,<undefined>,0.23215,<undefined>,-0.27167,-0.0875,0.069444,<undefined>,-0.18841,-0.19142,-0.064815,<undefined>,0.04,0.14,0.14,<undefined>,0.026863,-0.23077,-0.18,<undefined>,-0.20988,0.14,-0.091667,<undefined>,-0.14894,0.014706,-0.01012
novel,devprop,N19,D15,B,101,1136,TRUE,s018,-0.22453,<undefined>,-0.085714,-0.075163,-0.40334,<undefined>,-0.22298,-0.31428,-0.26133,<undefined>,-0.28172,-0.14489,-0.3009,<undefined>,-0.24591,-0.14165,<undefined>,<undefined>,<undefined>,<undefined>,-0.33146,<undefined>,-0.25681,-0.29651,-0.18843,<undefined>,-0.083333,-0.22205,-0.41017,<undefined>,-0.2422,-0.23683,<undefined>,<undefined>,<undefined>,0.057598,-0.073171,<undefined>,-0.22463,-0.21507,-0.30261,<undefined>,-0.19828,-0.20661,-0.29773,<undefined>,-0.32404,-0.32404,0.063959,<undefined>,-0.15127,0.20455,-0.0073527,<undefined>,-0.026316,-0.275,-0.23214,<undefined>,-0.014706,-0.27372
novel,devprop,N19,D15,C,79,1846,FALSE,s019,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N19,D15,D,108,2530,FALSE,s020,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N19,D16,A,72,5913,TRUE,s021,<undefined>,0.092251,-0.090426,0.0807,<undefined>,0.23785,-0.11686,0.17644,<undefined>,0.039842,-0.10028,-0.15759,<undefined>,0.074468,-0.12143,-0.14894,<undefined>,-0.33146,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.007301,0.045448,0.050767,<undefined>,<undefined>,0.03846,-0.0059186,<undefined>,-0.22872,<undefined>,-0.19149,<undefined>,0.0053191,-0.041484,-0.15957,<undefined>,0.27342,0.1269,0.049854,<undefined>,-0.27128,-0.32356,-0.2766,<undefined>,-0.28723,-0.074312,-0.19149,<undefined>,0.074625,-0.25532,-0.0059186,<undefined>,0.034653,-0.11702,-0.047872
novel,devprop,N19,D16,B,99,4436,TRUE,s022,0.036303,<undefined>,-0.035294,-0.078143,-0.34543,<undefined>,-0.015455,-0.1284,0.015975,<undefined>,0.03665,0.030421,0.016984,<undefined>,-0.02252,-0.15882,-0.19311,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.051759,<undefined>,0.059833,0.065715,-0.0092267,<undefined>,-0.048904,0.20706,<undefined>,<undefined>,<undefined>,0.0058824,0.025548,<undefined>,-0.080161,-0.13529,0.013956,<undefined>,0.097145,0.021684,-0.28235,<undefined>,-0.28824,-0.24118,-0.18824,<undefined>,-0.13025,-0.15882,-0.033276,<undefined>,-0.19412,0.099164,0.056978,<undefined>,-0.14991,-0.20084
novel,devprop,N19,D16,C,29,4680,TRUE,s023,-0.035121,-0.071424,<undefined>,-0.094781,-0.31899,-0.057295,<undefined>,-0.084198,-0.10251,0.17699,<undefined>,-0.081171,0.060842,0.016811,<undefined>,-0.088235,-0.16958,-0.25681,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.030248,0.035467,<undefined>,-0.0036907,0.075145,<undefined>,<undefined>,0.079672,<undefined>,-0.15294,<undefined>,-0.093108,-0.041003,0.055969,<undefined>,-0.0058824,-0.049394,0.20404,<undefined>,0.048414,-0.28235,-0.26857,<undefined>,-0.25294,-0.17647,-0.14706,<undefined>,-0.15882,-0.14689,-0.016638,<undefined>,0.056142,-0.087889,-0.075461,<undefined>,-0.15865
novel,devprop,N19,D16,D,49,4711,TRUE,s024,0.034884,-0.077234,-0.11047,<undefined>,-0.19665,0.062301,-0.11611,<undefined>,0.085728,0.0741,-0.079058,<undefined>,0.056316,0.080569,-0.093023,<undefined>,-0.26163,-0.29651,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.00082637,-0.061787,0.023256,<undefined>,0.073273,<undefined>,-0.034884,<undefined>,<undefined>,-0.18023,<undefined>,<undefined>,-0.041524,-0.080398,-0.03172,<undefined>,0.018782,0.10764,0.024424,<undefined>,-0.28488,-0.21512,-0.2907,<undefined>,-0.24319,-0.249,-0.17906,<undefined>,-0.015447,0.14934,-0.23256,<undefined>,-0.069767,-0.040698,-0.12392,<undefined>
novel,devprop,N19,D17,A,93,2232,TRUE,s025,<undefined>,0.05614,0.13912,0.12144,<undefined>,-0.13688,-0.051354,-0.10194,<undefined>,0.091943,0.062825,0.26395,<undefined>,0.22076,-0.21429,-0.11665,<undefined>,-0.18843,<undefined>,<undefined>,<undefined>,-0.051759,-0.030248,-0.00082637,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.13224,-0.14553,<undefined>,-0.34524,<undefined>,-0.25373,<undefined>,-0.28345,0.43674,0.047619,<undefined>,0.024226,0.30343,0.10662,<undefined>,0.059524,-0.071429,0,<undefined>,-0.18639,-0.017682,0.022117,<undefined>,-0.099461,-0.047619,0.23215,<undefined>,-0.13251,0.24627,0.029937
novel,devprop,N19,D17,B,12,3196,TRUE,s026,0.015973,<undefined>,-0.084272,0.24596,-0.26306,<undefined>,0.0083333,-0.096739,0.32643,<undefined>,0.18152,0.14167,-0.0026142,<undefined>,-0.034518,-0.056904,-0.10833,<undefined>,<undefined>,<undefined>,0.007301,<undefined>,0.035467,-0.061787,<undefined>,<undefined>,<undefined>,<undefined>,-0.13247,<undefined>,-0.047608,0.085057,<undefined>,<undefined>,<undefined>,-0.07357,0.073816,<undefined>,-0.013807,-0.11667,-0.031658,<undefined>,0.082149,0.26548,-0.175,<undefined>,-0.22357,-0.15,-0.125,<undefined>,0.10715,-0.05,0.061193,<undefined>,-0.13333,0.19191,0.066497,<undefined>,-0.15523,0.084763
novel,devprop,N19,D17,C,26,2898,TRUE,s027,0.2963,0.22249,<undefined>,0.15001,-0.29498,-0.18317,<undefined>,-0.12552,0.050499,0.18078,<undefined>,0.07884,0.19499,0.06191,<undefined>,-0.052378,-0.027778,-0.083333,<undefined>,<undefined>,0.045448,0.059833,<undefined>,0.023256,<undefined>,<undefined>,<undefined>,<undefined>,-0.10444,<undefined>,<undefined>,0.10938,<undefined>,-0.0092593,<undefined>,0.074074,0.083333,0.042613,<undefined>,-0.055556,0.19596,0.25362,<undefined>,0.21192,-0.15741,-0.15423,<undefined>,-0.11111,-0.095497,0,<undefined>,-0.063226,-0.029094,-0.040728,<undefined>,0.14073,-0.038603,-0.078295,<undefined>,-0.078295
novel,devprop,N19,D17,D,19,2989,TRUE,s028,0.11705,0.12883,0.010277,<undefined>,-0.36746,-0.20036,-0.13132,<undefined>,0.12809,0.11868,0.073746,<undefined>,-0.041838,0.21504,-0.13106,<undefined>,-0.087719,-0.22205,<undefined>,<undefined>,0.050767,0.065715,-0.0036907,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.24908,<undefined>,-0.0086525,<undefined>,<undefined>,-0.19298,<undefined>,<undefined>,0.052632,-0.26866,-0.039086,<undefined>,0.175,0.070404,-0.028809,<undefined>,-0.15789,-0.070175,-0.20902,<undefined>,-0.11253,-0.18421,0.15063,<undefined>,0.19298,0.088538,-0.04386,<undefined>,-0.057306,-0.13983,-0.16065,<undefined>
novel,devprop,N19,D18,A,120,3997,TRUE,s029,<undefined>,-0.29516,-0.13517,-0.23499,<undefined>,0.12733,-0.05677,0.1159,<undefined>,-0.25067,-0.38174,-0.41372,<undefined>,-0.1182,0.034467,-0.097855,<undefined>,-0.41017,<undefined>,<undefined>,<undefined>,-0.0092267,0.075145,0.073273,<undefined>,-0.13247,-0.10444,-0.24908,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.15803,<undefined>,-0.12678,<undefined>,0.20839,-0.23159,-0.16213,<undefined>,0.060019,-0.036764,-0.3114,<undefined>,-0.46409,-0.48928,-0.45178,<undefined>,-0.3091,-0.40766,-0.34749,<undefined>,-0.15995,-0.47034,-0.10407,<undefined>,0.14804,-0.20481,-0.097671
novel,devprop,N19,D18,B,115,3767,FALSE,s030,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N19,D18,C,150,3279,TRUE,s031,-0.012552,-0.14869,<undefined>,0.076204,-0.32979,-0.11554,<undefined>,0.0056452,-0.19805,0.021619,<undefined>,-0.15129,-0.014929,-0.055407,<undefined>,-0.15152,-0.15022,-0.2422,<undefined>,<undefined>,0.03846,-0.048904,<undefined>,-0.034884,-0.13224,-0.047608,<undefined>,-0.0086525,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.11991,<undefined>,-0.08831,0.00022301,0.090055,<undefined>,0.075758,-0.033979,0.18116,<undefined>,-0.015152,-0.38636,-0.38376,<undefined>,-0.30303,-0.15909,-0.097185,<undefined>,-0.19177,-0.17012,-0.038974,<undefined>,0.02295,-0.25,-0.079211,<undefined>,-0.22705
novel,devprop,N19,D18,D,26,3177,TRUE,s032,0.12657,0.0078125,-0.080576,<undefined>,-0.082212,-0.10378,0.0055916,<undefined>,0.16161,-0.038084,-0.11069,<undefined>,0.21898,-0.053347,0.0091529,<undefined>,-0.24219,-0.23683,<undefined>,<undefined>,-0.0059186,0.20706,0.079672,<undefined>,-0.14553,0.085057,0.10938,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.039062,<undefined>,<undefined>,0.026118,0.11608,-0.13905,<undefined>,0.15024,-0.019856,0.12925,<undefined>,-0.21094,-0.13281,-0.24085,<undefined>,-0.20558,-0.23438,-0.26003,<undefined>,-0.14844,-0.026264,-0.26294,<undefined>,0.16667,0.10045,-0.16272,<undefined>
novel,devprop,N19,D90,A,19,1330,FALSE,s033,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N19,D90,B,130,1779,TRUE,s034,-0.054348,<undefined>,0,-0.035714,-0.38175,<undefined>,-0.050514,-0.30648,-0.24113,<undefined>,-0.375,-0.31429,-0.049228,<undefined>,-0.069386,-0.029857,0.18182,<undefined>,<undefined>,<undefined>,-0.22872,<undefined>,-0.15294,-0.18023,-0.34524,<undefined>,-0.0092593,-0.19298,-0.15803,<undefined>,-0.11991,0.039062,<undefined>,<undefined>,<undefined>,<undefined>,0.17073,<undefined>,-0.3125,0.013889,-0.20833,<undefined>,-0.14657,-0.21296,-0.30303,<undefined>,-0.31818,-0.31818,-0.36364,<undefined>,-0.23699,0.045455,-0.12121,<undefined>,-0.16667,-0.20833,-0.090132,<undefined>,-0.085712,-0.19437
novel,devprop,N19,D90,C,148,1661,FALSE,s035,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N19,D90,D,104,1732,TRUE,s036,0.086957,-0.012195,0.18571,<undefined>,-0.35805,-0.28878,0.036585,<undefined>,-0.16354,-0.14103,-0.29412,<undefined>,0.064143,0.13158,0.027895,<undefined>,0.23215,0.057598,<undefined>,<undefined>,-0.19149,0.0058824,-0.093108,<undefined>,-0.25373,-0.07357,0.074074,<undefined>,-0.12678,<undefined>,-0.08831,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.2216,0.042613,-0.175,<undefined>,-0.1,-0.18219,-0.053137,<undefined>,-0.20535,-0.28079,-0.22097,<undefined>,-0.34107,0.049556,-0.095965,<undefined>,-0.017305,-0.11728,-0.11964,<undefined>,-0.12074,-0.020963,0.058824,<undefined>
novel,devprop,N19,D91,A,8,2036,TRUE,s037,<undefined>,-0.013569,0.1143,0.1194,<undefined>,-0.20433,-0.04878,-0.15605,<undefined>,-0.029852,0.027105,0.077355,<undefined>,0.099653,-0.13434,-0.076996,<undefined>,-0.073171,<undefined>,<undefined>,<undefined>,0.025548,-0.041003,-0.041524,<undefined>,0.073816,0.083333,0.052632,<undefined>,<undefined>,0.00022301,0.026118,<undefined>,0.17073,<undefined>,0.2216,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.027529,0.027157,0.18995,<undefined>,0.087458,-0.095469,-0.022298,<undefined>,-0.10976,-0.093376,0.012195,<undefined>,-0.024691,0.01638,0.18072,<undefined>,-0.025813,0.18711,0.094094
novel,devprop,N19,D91,B,1,2838,TRUE,s038,-0.011266,<undefined>,0.035088,-0.21452,-0.18069,<undefined>,-0.017544,-0.013852,-0.17043,<undefined>,-0.35838,-0.33884,0.18572,<undefined>,0.2193,-0.023306,-0.27167,<undefined>,<undefined>,<undefined>,0.0053191,<undefined>,0.055969,-0.080398,-0.28345,<undefined>,0.042613,-0.26866,0.20839,<undefined>,0.090055,0.11608,<undefined>,<undefined>,<undefined>,0.042613,<undefined>,<undefined>,<undefined>,<undefined>,-0.11761,<undefined>,0.10552,-0.30951,-0.39323,<undefined>,-0.402,-0.3391,-0.32005,<undefined>,-0.33282,-0.27743,-0.28745,<undefined>,-0.39297,-0.058333,-0.06428,<undefined>,-0.084451,-0.055125
novel,devprop,N19,D91,C,50,1976,TRUE,s039,0.18665,0.17109,<undefined>,0.065651,-0.26489,-0.1622,<undefined>,-0.13224,-0.073149,0.064103,<undefined>,0.22714,0.064143,0.10251,<undefined>,0.043934,-0.0875,-0.22463,<undefined>,<undefined>,-0.041484,-0.080161,<undefined>,-0.03172,0.43674,-0.013807,<undefined>,-0.039086,-0.23159,<undefined>,<undefined>,-0.13905,<undefined>,-0.3125,<undefined>,-0.175,<undefined>,<undefined>,<undefined>,<undefined>,0.091912,0.15217,<undefined>,-0.05501,-0.1625,-0.14357,<undefined>,-0.085355,0.0125,0.025,<undefined>,0.018934,0.091789,-0.083242,<undefined>,0.26953,-0.15068,-0.098769,<undefined>,0.071079
